article_id,event,location_prediction,date_prediction,event_type
313,Police has registered a case and started investigation.,[''],2019-07-25,assault
313,city Police has also [&#8230;],[''],2019-07-25,assault
314,"Members of the panel formed by Mutahida Majlisi-e-Ulema to create awareness about women’s rights and issues across Kashmir, held a meeting at Mirwaiz Manzil under the chairmanship of MMU patron Mirwaiz Umar Farooq.",['Kashmir'],2019-07-26,violence
314,"Members from various NGO’s including women NGO ‘s who are part of the panel formed by Mutahida Majlisi-e-Ulema to create awareness about women’s rights and issues across Kashmir also participated in a meeting, putting forth Members from various NGO’s including women NGO ‘s who are part of the panel's suggestions.",['Kashmir'],2019-07-26,violence
314,"a meeting was convened as a follow-up to the earlier meeting held on July 9, 2019 , where issues regarding women’s property rights, domestic violence, and issues related to divorce and divorce's consequences on women were discussed in detail.",['Kashmir'],2019-07-09,violence
315,Reviews CA storage facilities for horticulture crops Advisor to Governor Farooq Ahmad Khan today chaired a meeting here to take stock of controlled atmosphere storage facilities being provided to the fruit growers of the valley.,[''],2019-07-26,take
316,"New Delhi: Prime Minister Narendra Modi on Saturday paid tributes to soldiers who fought in the 1999 Kargil war, as the nation observed 20th anniversary of the 1999 Kargil war.",[''],2019-07-26,conflict
316,&#8220;I pray from Prime Minister Narendra Modi's heart for soldiers who fought in the 1999 Kargil war on Kargil Vijay Divas.,[''],1999-01-01,conflict
316,"20th anniversary of the conflict reminds us of the courage, bravery and [&#8230;]",[''],1999-01-01,conflict
317,Srinagar: A young woman doctor wrote heart wrenching words to A young woman doctor's parents in A young woman doctor's suicide note after being “allegedly” harassed by seniors at A young woman doctor's workplace.,[''],2019-07-26,suicide
317,"A young woman doctor, in her suicide note, revealed how the alleged “torture” by seniors became unbearable for A young woman doctor.",[''],2019-07-26,suicide
317,“A young woman doctor’m really sorry her parents to take away A young woman doctor's life….,[''],2019-07-26,suicide
317,[&#8230;],[''],2019-07-26,suicide
318,Hazaribag (J&#8217;khand): A court here has sentenced five men to life imprisonment in connection with a 2017 murder case.,[''],2017-01-01,murder
318,"Principal District and Sessions Judge Satyendra Kumar Singh on Thursday sentenced five men to life imprisonment for killing Sanjay Hembrom, a resident of Azati village.",['Azati'],2017-01-01,murder
318,[&#8230;],['Azati'],2017-01-01,murder
319,Wellington: Aya Al-Umari said Aya Al-Umari feels like Aya Al-Umari's brother will be accompanying Aya Al-Umari and will constantly be in Aya Al-Umari's prayers when Aya Al-Umari travels to Mecca next month to take part in the annual Hajj pilgrimage.,['Al - Umari'],2019-07-26,take
319,Aya Al-Umari is one of 200 relatives and survivors from the Christchurch mosque shootings who are traveling to Saudi Arabia as guests [&#8230;],['Al - Umari'],2019-07-26,take
320,JKNC opposes UAPA Amendment Bill 2019.,[''],2019-01-01,conflict
320,Proposed amendment in gross conflict with the fundamental right of life and personal liberty: Masoodi,[''],2019-01-01,conflict
321,"STATE TIMES NEWS KATHUA: The Motor Vehicles Department Kathua has seized 4 school buses and 3 tippers, besides compounding scores of other vehicles for violation of various provisions of law.",[''],2019-07-24,violation
321,"According to the The Motor Vehicles Department Kathua officials, a team led by Regional Transport Officer, Dr. Raj K. Thapa seized 4 school buses and 3 tippers during a massive three-day drive and [&#8230;]",[''],2019-07-24,violation
322,"Recruitment of local youth into militant groups in the state is down by 40 per cent, while infiltration from across the border has been reduced by 43 per cent, Union Minister of State for Home G Kishan Reddy said on Wednesday.",[''],2019-07-25,down
322,"Replying to a written question in the Rajya Sabha, Union Minister of State for Home G Kishan Reddy said the security situation in Jammu and Kashmir has witnessed an improvement in the first half of this year over the corresponding period of 2018.","['Kashmir', 'Rajya']",2018-01-01,down
323,"Executive Engineer, Public Health Engineering Water Works Division Srinagar has appealed the general public to use water judiciously.",[''],2019-07-25,offence
323,"""The consumers using direct online boosters are appealed to stop this practice immediately for equal distribution of water supply in the area.",[''],2019-07-25,offence
323,"this practice is an offence under Jammu & Kashmir State Water Resources Regulation and Management Act 2010 and the Department shall be forced to take action against all such offenders,"" he said.",[''],2010-01-01,offence
323,he also urged the people to contact the Control Room in case the people find any violation of the water resources.,[''],2010-01-01,offence
323,"A day before, one more report on the shortage of water in south Kashmir’s Kokernag area laid bare the grim reality.","['Kashmir', 'Kokernag, Anantnag, JAMMU & KASHMIR']",2010-01-01,offence
323,"As one roiled resident put it, one roiled resident have spent half of one roiled resident's life fetching the water from the nearest source – some two kilometers away.","['Kashmir', 'Kokernag, Anantnag, JAMMU & KASHMIR']",2010-01-01,offence
323,Now there are two issues that are associated with the crisis.,"['Kashmir', 'Kokernag, Anantnag, JAMMU & KASHMIR']",2010-01-01,offence
323,"One, that there is shortage of water in valley this summer or generally in summer months due to drying up of sources.","['Kashmir', 'Kokernag, Anantnag, JAMMU & KASHMIR']",2010-01-01,offence
323,"Two, that there isn’t shortage of water in valley but there are no means to transport or carry the water from source to the homes.","['Kashmir', 'Kokernag, Anantnag, JAMMU & KASHMIR']",2010-01-01,offence
323,"As an editorial on water crisis in Kashmir pointed out (a number of media reports as well), the vexed residents often complain about the absence of pipelines in the vexed residents's vicinity than taps running dry.",['Kashmir'],2010-01-01,offence
323,The advisory from the Department only suits the first scenario – if there is scarcity of water at the source.,['Kashmir'],2010-01-01,offence
323,People in Kashmir as well as throughout Kashmir must realize People in the city as well as throughout the state's responsibility.,['Kashmir'],2010-01-01,offence
323,"Unlike electricity where the consumer is charged for units consumption (except in non-metered areas where there is hardly any check on the units consumed), the Department doesn’t charge for particular supply amount but for a valid connection.",['Kashmir'],2010-01-01,offence
323,"Unfortunately, one connection may serve a small household or serve a large hotel.",['Kashmir'],2010-01-01,offence
323,So rationalization of water is a difficult task.,['Kashmir'],2010-01-01,offence
323,"At the same time the Department knows that consumers, and even majority, use boosters and motor pumps besides the large storage tanks.",['Kashmir'],2010-01-01,offence
323,"It is probably due to these reasons that the Department's best effort is in the form of public advisory, which in real sense is nothing more than urging people to share the responsibility.",['Kashmir'],2010-01-01,offence
323,"The question however remains – what about the responsibility that the Department has to shoulder, is paid by Kashmir to shoulder?",['Kashmir'],2010-01-01,offence
323,Shall the discussion end at merely urging the public or will the government first and the Department later pull up the socks and try to find out where supply lines are needed?,['Kashmir'],2010-01-01,offence
323,"the government make tall claims about electrifying the over 90 percent of Kashmir, yet there is no water in the homes.",['Kashmir'],2010-01-01,offence
324,"Kabul: At least five people were killed Thursday in a suicide bombing in Kabul, an official said, adding that two other blasts had also hit Kabul.",[''],2019-07-25,suicide
324,"a suicide bombing in Kabul comes amid an increase in violence in Kabul and around Afghanistan, where the war is taking a continued toll even amid a US-led effort to [&#8230;]",[''],2019-07-25,suicide
325,"WASHINGTON — President Donald Trump on Wednesday vetoed a trio of congressional resolutions aimed at blocking President Donald Trump's administration from selling billions of dollars of weapons to Saudi Arabia and the United Arab Emirates.Secretary of State Mike Pompeo last month cited threats from Iran as a reason to approve sellingSaudi Arabia and the United Arab Emirates.Saudi Arabia is an enemy of Iran and tension has mounted between the UAE and Tehran over several issues, including the UAE's coordination with US efforts to curb what the UAE calls Iran's malign activities in the Persian Gulf.But President Donald Trump's decision in May to selling billions of dollars of weapons in a way that would have bypassed congressional review infuriated lawmakers.","['Tehran', 'United Arab Emirates.Saudi Arabia']",2019-05-01,campaign
325,"In a partisan pushback to President Donald Trump's foreign policy, Democrats and Republicans banded together to pass resolutions to block selling.","['Tehran', 'United Arab Emirates.Saudi Arabia']",2019-05-01,campaign
325,"Bob Menendez of New Jersey, the top Democrat on the Senate Foreign Relations Committee, led the effort, but Sen. Bob Menendez of New Jersey, the top Democrat on the Senate Foreign Relations Committee, had support from two of President Donald Trump's GOP allies in Congress: Sens.","['Tehran', 'United Arab Emirates.Saudi Arabia']",2019-05-01,campaign
325,"Lindsey Graham of South Carolina and Rand Paul of Kentucky.last month, members of the House Foreign Affairs Committee grilled State officials about selling.","['Tehran', 'United Arab Emirates.Saudi Arabia']",2019-05-01,campaign
325,"Chairman Eliot Engel, D-N.Y., said vetoed was a “slap in the face” to Congress and accused his administration of using threats from Iran as a “convenient excuse” to push through selling.In a statement released Wednesday night, Chairman Eliot Engel, D-N.Y., said, ""vetoed sends a grim message that the United States's foreign policy is no longer rooted in the United States's core values namely a respect for human rights and that President Donald Trump views Congress not as a coequal branch of government, but an irritant to be avoided or ignored.""",['D - N.Y.'],2019-05-01,campaign
326,"India Thursday termed as ""glaring admission"" Pakistan Prime Minister Imran Khan's comments that 30,000 to 40,000 terrorists were operating in Pakistan Prime Minister Imran Khan's's country, and asked Pakistan Prime Minister Imran Khan's to take ""credible and irreversible"" action against the militant networks.",[''],2019-07-26,take
326,External Affairs Ministry Spokesperson Raveesh Kumar said it was not the first time that his country and his country's leadership owned up to the presence of militants in his country who are sent to India to carry out attacks.,[''],2019-07-26,take
327,"Lok Sabha on Thursday passed the bill to ban triple talaq, with the government asserting that the bill to ban triple talaq was required as hundreds of cases of instant divorce have come to the fore despite Supreme Court striking down triple talaq.",[''],2019-07-26,down
327,"Replying to the debate on the Muslim Women (Protection of Rights on Marriage) Bill, 2019, Law Minister Ravi Shankar Prasad said the bill to ban triple talaq was also required to prescribe punishment for those violating the bill to ban triple talaq.",[''],2019-01-01,down
328,The scenes in the capital city Srinagar after the downpour on Thursday is something that the government in general and some departments in particular would not like to recollect.,[''],2019-07-26,take
328,"As the commercial hub of the capital city Srinagar got inundated, the commercial hub of the city served as a grim reminder of those deplorable days when commuters had to take off commuters's shoes and wade across the flooded streets.",[''],2019-07-26,take
328,"the downpour on Thursday Thursday was unlike what people usually witness in the capital city Srinagar, there is no doubt about it.",[''],2019-07-26,take
328,But the capital city Srinagar was supposed to be “smarter” that the capital city Srinagar looked when pools formed everywhere.,[''],2019-07-26,take
328,"The confusion now among the residents is whether the residents should blame the district administration, the Master Plan, the municipal corporation, UEED, PHE, the champions of the ‘Smart City’ etc.",[''],2019-07-26,take
328,"Not to make it too serious, there were some takeaways from yesterday’s raining like cats and dogs – people got a respite from the hot and humid weather, the capital city Srinagar got washed and the dust finally settled for some days and the official response-time, as was observed, got reduced with the mobilization of pumps n the most affected areas.",[''],2019-07-26,take
328,"But the mobilization of pumps n the most affected areas is not a solution, and perhaps may be a part of the problem – the capital city Srinagar primarily doesn’t need to rely on mobile dewatering pumps.",[''],2019-07-26,take
328,In engineering it is not even a feat to get rid of the excess rain water using an efficient drainage system.,[''],2019-07-26,take
328,the excess rain water should go down the drains and not be carried in a transportation vessel.,[''],2019-07-26,take
328,"Relying on mobile water pumps is not smart thinking, particularly when the response is evoked only in the hour of the crisis.",[''],2019-07-26,take
328,"As per a report, not even a single project under the ‘Smart City’ has been completed since 2017.",[''],2017-01-01,take
328,"In terms of funds that is required to transform a city like the capital city Srinagar into a better one where streets do not become pools, only Rs 27 crore have been utilized out of the Rs 116 crore released by the Centre in 2017-18 financial year (for the twin cities of the capital city Srinagar, Jammu).",[''],2017-01-01,take
328,"Here is the biggest problem – there is no lack of funds, there is work to be done but the work remains undone.",[''],2017-01-01,take
328,"the district administration must reckon that it is not about the response time but fixing a problem permanently, the basic civic problem – defunct drainage system.",[''],2017-01-01,take
328,"It is difficult to get the capital city Srinagar out of the bog – there is traffic problem, there is pollution problem, there is environment problem, there is heritage problem, there is natural disasters problem, and so on.",[''],2017-01-01,take
328,A better vision probably about what the capital city Srinagar should have and shouldn’t have is needed.,[''],2017-01-01,take
329,"Once again, Hafiz Saeed, chief of Jamaat-ud-Dawah (JuD), is behind the bars.",[''],2019-07-26,terror
329,"the key leaders of the JuD were booked in 23 cases lodged against the key leaders of the JuD in the first week of July under the Anti-Terrorism Act, 1997.“The Counterterrorism Department (CTD) Punjab has registered 23 cases against the key leaders of the JuD for making assets from terrorism financing through various trusts,” a CTD statement reads.",[''],1997-01-01,terror
329,"“the key leaders of the JuD made assets from funds of terrorism financing, the key leaders of the JuD held and used assets to raise more funds for further terrorism financing.",[''],1997-01-01,terror
329,"Hence, the key leaders of the JuD committed multiple offences of terrorism financing and money laundering under Anti-Terrorism Act 1997. the key leaders of the JuD will be prosecuted in anti-terrorism courts (ATCs) for commission of multiple offences of terrorism financing and money laundering,” a CTD statement adds.The recent action against the key leaders of the JuD is believed to be taken in connection with implementation of the United Nations’ sanctions imposed on these groups and as a follow-up of the decision of the National Security Committee (NSC) in January 2019 to speed up action against banned outfits.booked comes at a time when Prime Minister Imran Khan is visiting the US and Pakistan’s military leadership is also holding talks with the US administration.",[''],1997-01-01,terror
329,"Pakistan’s has been officially denying the presence of Lashkar-e-Taiba (LeT), a militant group alleged of cross-border infiltration into the Indian-controlled Kashmir in Pakistan’s for the past many years.The timing of booked is significant,” says Raza Rumi, political analyst.",['Kashmir'],1997-01-01,terror
329,“Pakistan’s also faces scrutiny by FATF for alleged financing of terror groups.,['Kashmir'],1997-01-01,terror
329,Many steps have been taken in recent months but this one remains the most important.,['Kashmir'],1997-01-01,terror
329,"The identification of Hafiz Saeed, chief of Jamaat-ud-Dawah (JuD) as Lashkar-e-Taiba (LeT), a militant group alleged of cross-border infiltration into the Indian-controlled Kashmir chief is also meaningful and is a clear acknowledgement of the international view.",['Kashmir'],1997-01-01,terror
329,"Pakistan’s's gradual return Westwards is noteworthy,” Hafiz Saeed, chief of Jamaat-ud-Dawah (JuD) explains.Jamaat-ud-Dawah (JuD) is expected to challenge the cases against Jamaat-ud-Dawah (JuD)'s leadership in the court.",['Kashmir'],1997-01-01,terror
329,"“Jamaat-ud-Dawah (JuD) have seen such cases (associating leaders with Lashkar-e-Taiba (LeT), a militant group alleged of cross-border infiltration into the Indian-controlled Kashmir and alleging leaders of terror financing) for the first time.",['Kashmir'],1997-01-01,terror
329,"such cases (associating leaders with the LeT and alleging them of terror financing) is quite new and strange for Jamaat-ud-Dawah (JuD),” says Ahmad Nadeem Awan, spokesperson of Jamaat-ud-Dawah (JuD), adding, “Jamaat-ud-Dawah (JuD) have moved the court against the cases against its leadership.",['Kashmir'],1997-01-01,terror
329,"In 2009, the court's full bench cleared its leadership his aides of these charges after Pakistan’s failed to produce evidence.”AK Dogar, the council of Hafiz Saeed, chief of Jamaat-ud-Dawah (JuD) in the court, says that superior courts have admitted that Jamaat-ud-Dawah (JuD) is not linked to any terrorist group or activity.",['Kashmir'],2009-01-01,terror
329,“the cases against its leadership have been filed without any substantive evidence.,['Kashmir'],2009-01-01,terror
329,"Facts mentioned in the cases against its leadership wrongly describe its leadership as members of Lashkar-e-Taiba (LeT), a militant group alleged of cross-border infiltration into the Indian-controlled Kashmir and level unlawful allegations of terror financing.”In Lahore last week, an anti-terrorism court granted pre-arrest bail to Hafiz Saeed, chief of Jamaat-ud-Dawah (JuD) and aides in a case till August 31.",['Kashmir'],2009-01-01,terror
329,"Pakistan’s banned Lashkar-e-Taiba (LeT), a militant group alleged of cross-border infiltration into the Indian-controlled Kashmir in 2002.",['Kashmir'],2002-01-01,terror
329,"Hafiz Saeed, chief of Jamaat-ud-Dawah (JuD) was listed by the United Nations’ as an international terrorist in December 2008 for Hafiz Saeed, chief of Jamaat-ud-Dawah (JuD)'s alleged association with Lashkar-e-Taiba (LeT), a militant group alleged of cross-border infiltration into the Indian-controlled Kashmir, and al-Qaeda.",['Kashmir'],2008-12-01,terror
329,"A relief group, FIF, was founded to promote a soft image of Jamaat-ud-Dawah (JuD) by doing extensive relief work across Pakistan’s.",['Kashmir'],2008-12-01,terror
329,"In 2012, the US also announced a bounty of $10 million on Hafiz Saeed, chief of Jamaat-ud-Dawah (JuD) for Hafiz Saeed, chief of Jamaat-ud-Dawah (JuD)'s alleged role in the Mumbai attacks.Pakistan’s speeded up action against Jamaat-ud-Dawah (JuD) and Jamaat-ud-Dawah (JuD)'s offshoots last year after Pakistan’s's name was included in the grey list of the Financial Action Task Force (FATF) in June 2018.",['Kashmir'],2018-06-01,terror
329,A recent meeting of the Financial Action Task Force (FATF) decided to keep Pakistan’s in the grey list of the Financial Action Task Force (FATF) until next October.,['Kashmir'],2018-06-01,terror
329,"the Financial Action Task Force (FATF) said if Pakistan’s does not meet the requirements to curb terror financing Pakistan’s's name might be considered for the black list.In February 2019, Pakistan’s banned Jamaat-ud-Dawah (JuD) for the first time.",['Kashmir'],2019-02-01,terror
329,Pakistan’s also announced taking over assets of the JuD and its offshoots and froze the JuD and its offshoots's bank accounts.,['Kashmir'],2019-02-01,terror
329,"Similar action was taken in February, before the June 2018 meeting of the Financial Action Task Force (FATF), when the interior ministry, through a presidential ordinance, announced to take over the Jamaat-ud-Dawah (JuD) and FATF assets — moveable, immoveable and human resource.Pakistan’s renewed Pakistan’s's efforts during the past few weeks after a preliminary meeting of the Financial Action Task Force (FATF) discussed placing Pakistan’s on a watch-list with countries failing to prevent terrorism financing.",['Kashmir'],2019-02-01,terror
329,"In May 2019, Pakistan’s banned 10 offshoots of Jamaat-ud-Dawah (JuD) July 2019 arrest is not Hafiz Saeed, chief of Jamaat-ud-Dawah (JuD) first.",['Kashmir'],2019-07-01,terror
329,"Hafiz Saeed, chief of Jamaat-ud-Dawah (JuD) was put under house arrest in 2006 after Indian authorities sought Hafiz Saeed, chief of Jamaat-ud-Dawah (JuD)'s extradition, alleging Hafiz Saeed, chief of Jamaat-ud-Dawah (JuD) of masterminding Mumbai train bombing that killed 186 in 2006.",['Kashmir'],2006-01-01,terror
329,"After three months, the Punjab government released Hafiz Saeed, chief of Jamaat-ud-Dawah (JuD) from house arrest on court order.",['Punjab'],2006-01-01,terror
329,"Hafiz Saeed, chief of Jamaat-ud-Dawah (JuD) was detained again in December 2008 after Hafiz Saeed, chief of Jamaat-ud-Dawah (JuD)'s alleged involvement in the Mumbai attacks in November 2008.",['Punjab'],2008-11-01,terror
329,"Again, Hafiz Saeed, chief of Jamaat-ud-Dawah (JuD) was set free by the Lahore High Court in 2009 for having no proof against Hafiz Saeed, chief of Jamaat-ud-Dawah (JuD).",['Punjab'],2009-01-01,terror
329,"Hafiz Saeed, chief of Jamaat-ud-Dawah (JuD) was detained and later house-arrested under the MPO in January 2017 and was released by the court by the end of 2017 due to ‘lack of evidence’.Muhammad Amir Rana, security analyst and executive director, Pakistan Institute of Peace Studies (PIPS), says it could be “different this time”, referring to the history of Hafiz Saeed, chief of Jamaat-ud-Dawah (JuD)'s arrests and releases in the past.",['Punjab'],2017-01-01,terror
329,"“CTD has to prove links of Hafiz Saeed, chief of Jamaat-ud-Dawah (JuD) and his aides with Lashkar-e-Taiba (LeT), a militant group alleged of cross-border infiltration into the Indian-controlled Kashmir, which were not proved in the past,” Muhammad Amir Rana, security analyst and executive director, Pakistan Institute of Peace Studies (PIPS) points out.“Because Hafiz Saeed, chief of Jamaat-ud-Dawah (JuD) had rebranded Hafiz Saeed, chief of Jamaat-ud-Dawah (JuD) as the head of a charity network, the prosecution could not present hard evidence against Hafiz Saeed, chief of Jamaat-ud-Dawah (JuD).",['Kashmir'],2017-01-01,terror
329,"Hafiz Saeed, chief of Jamaat-ud-Dawah (JuD) was given relief by the courts.",['Kashmir'],2017-01-01,terror
329,Now the ball is in the court of the government.,['Kashmir'],2017-01-01,terror
329,"the government must prove that the government is serious about prosecuting Hafiz Saeed, chief of Jamaat-ud-Dawah (JuD),” says Raza Rumi, political analyst.“If a weak case is submitted in the court again then the courts could repeat the past verdicts,” adds Raza Rumi, political analyst.",['Kashmir'],2017-01-01,terror
329,The Article First Appeared In The News International,['Kashmir'],2017-01-01,terror
330,"JERUSALEM — Palestinian President Mahmoud Abbas has declared an end to ""all agreements, including security coordination"" with Tel Aviv amid Israeli violations against the Palestinians.",[''],2019-07-26,kill
330,"""The Israeli occupation authority has decided to ignore all Tel Aviv's obligations in accordance with the agreements signed with Tel Aviv.",[''],2019-07-26,kill
330,"Tel Aviv continues to kill Palestinian citizens, arrest Palestinian citizens, demolish Palestinian citizens's houses and confiscate Palestinian citizens's lands,"" said Palestinian President Mahmoud Abbas in an emergency meeting held at the presidential headquarters in the West Bank city of Ramallah on Thursday.Palestinian President Mahmoud Abbas further denounced the US-designated ""deal of the century"" as a further flagrant violation of Palestinian rights.","['Ramallah', 'West Bank']",2019-07-26,kill
330,"""We will not coexist with Tel Aviv and ""We will not deal with the deal of deal of the century, or the slap of the century or the deal of shame - all names for one title.","['Ramallah', 'West Bank']",2019-07-26,kill
330,Palestine's and JERUSALEM are not for sale and bargain.,"['Ramallah', 'West Bank']",2019-07-26,kill
330,"Palestine and Jerusalem are not a real estate deal in a real estate company,"" Palestinian President Mahmoud Abbas said.the US-designated ""deal of the century"" is yet to be officially released.","['Ramallah', 'West Bank']",2019-07-26,kill
330,"The US, however, blocked a draft United Nations Security Council (UNSC) resolution denouncing Tel Aviv on Wednesday.The demolitions, seen as a further violation of the Palestinian Authority (PA)'s legal jurisdiction over West Bank, come as the Israeli government has frozen about $138 million of Palestinian tax revenues belonging to the Palestinian Authority (PA).Tel Aviv has said Tel Aviv has withheld about $138 million of Palestinian tax revenues belonging to the Palestinian Authority on grounds that about $138 million of Palestinian tax revenues belonging to the Palestinian Authority is distributed to current and former Palestinian prisoners convicted of ""terrorism"".the Palestinian Authority (PA) says the payments are a form of welfare stipend to the families who have lost the families who have lost their main breadwinner's main breadwinner.",['West Bank'],2019-07-26,kill
330,"the payments benefit roughly 35,000 families of the Palestinians killed and wounded by Tel Aviv.Palestinian President Mahmoud Abbas has defended the payments as an important function of Palestinian President Mahmoud Abbas's administration amid West Bank's deteriorating economic condition.According to a World Bank report issued in April, about 160,000 the Palestinian Authority (PA) employees have gotten only half about 160,000 PA employees's salaries during the past months.",['West Bank'],2019-07-26,kill
330,Unemployment in West Bank has gone up to over 30 percent and the dispute over about $138 million of Palestinian tax revenues belonging to the Palestinian Authority is likely to drive up the Palestinian Authority (PA) existing debt from $400 million to $1 billion.,['West Bank'],2019-07-26,kill
330,his administration also made sweeping aid cuts to the Palestinian territories last year.,['West Bank'],2019-07-26,kill
331,"President Ram Nath Kovind’s visit to Kargil was cancelleddue to inclement weather on Friday, an official said.",[''],2019-07-26,take
331,an official said President Ram Nath Kovind’s could not attend 20th anniversary of Kargil War in Drass as permission for the President Ram Nath Kovind’s's aircraft to take off for Kargil couldn't be granted due to inclement weather in Ladakh.,['Ladakh'],2019-07-26,take
332,SRINAGAR — Jammu and Kashmir Government Wednesday rolled out an ambitious plan to transform the Anganwadi Centres into state-of-the-art Model Community Facilities for children and mothers in the State.,"['Anganwadi Centres', 'Kashmir']",2019-07-24,fight
332,"As a part of this program, unveiled by Principal Secretary, Social Welfare Department, Rohit Kansal at a review meeting of the ICDS here today, 50 existing Anganwadi Centres in each district would be, in the first phase, transformed through convergence with MGNREGA into Model Anganwadi Centres with upgraded infrastructure and improved amenities like toilets, drinking water and hygiene.",['Anganwadi Centres'],2019-07-24,fight
332,"Model Anganwadi Centres with upgraded infrastructure and improved amenities like toilets, drinking water and hygiene will be then replicated at other Anganwadi Centres in the State to change the face of the Government's 44-year-old children and women-oriented program for efficient delivery of Integrated Child Development Scheme.",['Anganwadi Centres'],2019-07-24,fight
332,"Under Integrated Child Development Scheme, supplementary nutrition is provided to children in the age group of 0-6 years and to pregnant/lactating mothers with main objective to fight the problem of malnutrition.",['Anganwadi Centres'],2019-07-24,fight
332,"a review meeting of the ICDS here today was informed that at present, 141 projects are running under Integrated Child Development Scheme in the State covering 29599 Anganwadi Centres.",['Anganwadi Centres'],2019-07-24,fight
332,"“Upto June 2019, 779682 beneficiaries have been covered under Supplementary Nutrition Program in the State,” a review meeting of the ICDS here today was told.",['Anganwadi Centres'],2019-07-24,fight
332,"Speaking at a review meeting of the ICDS here today, Principal Secretary, Social Welfare Department, Rohit Kansal stressed on expeditious implementation of ‘Decentralized Policy for Procurement of Supplementary Nutrition’ under Integrated Child Development Scheme to bring transparency, accountability and greater involvement of community in the implementation of Integrated Child Development Scheme.",['Anganwadi Centres'],2019-07-24,fight
332,"Under ‘Decentralized Policy for Procurement of Supplementary Nutrition’, supplementary nutrition shall be procured at Halqa Panchayat/Municipal Ward level through Panchayats and Municipal Committees.",['Anganwadi Centres'],2019-07-24,fight
332,"“The procurement of nutrition items will have to be strictly as per the menu displayed in the Anganwadi Centres and to be procured from Super Bazaar/Cooperative Stores/Fixed Price Shops/Registered Local Shopkeepers on the rates not exceeding the rates notified by FCS&CA,” Principal Secretary, Social Welfare Department, Rohit Kansal maintained adding that ‘Decentralized Policy for Procurement of Supplementary Nutrition’ has been framed as per the delegation of powers to the Panchayati Raj Institutions under the amended Panchayati Raj Act.",['Anganwadi Centres'],2019-07-24,fight
332,"To expedite implementation of ‘Decentralized Policy for Procurement of Supplementary Nutrition’, Principal Secretary, Social Welfare Department, Rohit Kansal directed that the Procurement Committees should be in place in all the 4483 Panchayats in the State by the end of this month followed by opening of dedicated bank accounts in each Panchayat for the purpose.",['Anganwadi Centres'],2019-07-24,fight
332,"As per the New Procurement Policy, the funds for the purchase of the nutrition items are required to be transferred directly into the Joint Bank Accounts of Chairperson and Member Secretary of the Procurement Committee consisting of Sarpanch/Urban Ward Councillor and Integrated Child Development Scheme Supervisor of the concerned Panchayat Halqa/Urban Ward.",['Anganwadi Centres'],2019-07-24,fight
332,a review meeting of the ICDS here today was informed that 3176 accounts have already been opened and the rest of the accounts would be opened within the set timeframe.,['Anganwadi Centres'],2019-07-24,fight
333,Tokyo: Indian shuttlers P V Sindhu and B Sai Praneeth moved into the quarterfinals of the Japan Open after registering contrasting wins in Indian shuttlers P V Sindhu and B Sai Praneeth's respective events here on Thursday.,[''],2019-07-25,battle
333,While P V Sindhu had to toil hard in an hour-long battle to get the better of unseeded Japanese Aya Ohori 11-21 21-10 21-13 in a [&#8230;],[''],2019-07-25,battle
334,New Delhi: A group of Karnataka BJP leaders met party president Amit Shah on Thursday as Karnataka BJP weighed Karnataka BJP's options following the fall of the Congress-JD(S) government in the state.,[''],2019-07-25,fall
334,Karnataka BJP is keen to stake claim to form the next government but is waiting [&#8230;],[''],2019-07-25,fall
335,"The family and relatives of a youth from Sopore town of north Kashmir, who died under mysterious circumstances in in a local hotel in Srinagar, Thursday staged a protest demonstration in Sopore town of north Kashmir.","['Kashmir', 'Sopore, Baramula, JAMMU & KASHMIR']",2019-07-25,protest
335,"Reports said that The family and relatives of a youth from Sopore town of north Kashmir, who died under mysterious circumstances in in a local hotel in Srinagar, Thursday a youth from Sopore town of north Kashmir, who died under mysterious circumstances in in a local hotel in Srinagar, Thursday assembled at Chankhan area of tghe town and staged a protest demonstrationdied.","['Kashmir', 'Sopore, Baramula, JAMMU & KASHMIR', 'Chankhan']",2019-07-25,protest
337,"Deputy Commissioner Srinagar Dr Shahid Iqbal Choudhary said concerted efforts ensured earliest possible dewatering of roads across SRINAGAR.Deputy Commissioner Srinagar Dr Shahid Iqbal Choudhary said that in addition to 80 dewatering stations and 115 mobile pumping stations of the SMC over a dozen fire tenders and pumps of the F&ES were pressed into service for dewatering efforts across SRINAGAR adding that this was in addition to 10 pumping stations of the UEED covering areas surrounding the Dal lake.Deputy Commissioner Srinagar Dr Shahid Iqbal Choudhary said all line departments including PWD, PHE, the SMC, PDD, the UEED and Traffic had deployed adequate men and machinery on the ground to deal with the water-logging situation.",[''],2019-07-25,fire
337,"Deputy Commissioner Srinagar Dr Shahid Iqbal Choudhary said officers were designated as nodal officers for different zones to monitor the situation within officers's areas of jurisdiction.Deputy Commissioner Srinagar Dr Shahid Iqbal Choudhary also visited various Old City areas on the occasion and tock stock of water-logging situation and dewatering efforts underway there.Senior officers from all concerned departments including SSP Traffic, ADC Srinagar, JD PMDD ExEns and field officers accompanied Deputy Commissioner Srinagar Dr Shahid Iqbal Choudhary on the occasion.",['Old City'],2019-07-25,fire
338,"SRINAGAR — The salaries of the Commissioner Secretary and the Director Animal Husbandry Department Kashmir shall stand stopped if wages to a daily wager were not released within a week, the state high court said on Thursday.",['Kashmir'],2019-07-25,violation
